timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp,SMA_7,SMA_30,Volatility
2023-07-03 00:00:00+00:00,2023-07-03T23:59:59.999Z,2023-07-03T19:52:00.000Z,2023-07-03T12:20:00.000Z,2781,30624.5163112716,31375.6132520015,30586.5134333907,31156.4394915754,15271884873.11,605031166919.12,2023-07-03T23:59:59.999Z,30580.614482518227,28137.285028780163,320.9941545206712
2023-07-04 00:00:00+00:00,2023-07-04T23:59:59.999Z,2023-07-04T02:04:00.000Z,2023-07-04T19:33:00.000Z,2781,31156.8649216554,31325.1981663768,30659.3558933371,30777.5815111677,12810828427.35,597702171825.96,2023-07-04T23:59:59.999Z,30593.38843350704,28259.235506048208,327.69661011051915
2023-07-05 00:00:00+00:00,2023-07-05T23:59:59.999Z,2023-07-05T03:54:00.000Z,2023-07-05T13:31:00.000Z,2781,30778.7253627454,30877.3292510437,30225.612698539,30514.16639282,12481622279.55,592615228830.8,2023-07-05T23:59:59.999Z,30654.519891263484,28417.704485824335,247.3977562754114
2023-07-06 00:00:00+00:00,2023-07-06T23:59:59.999Z,2023-07-06T09:01:00.000Z,2023-07-06T14:41:00.000Z,2781,30507.1511109433,31460.053612688,29892.2260315633,29909.3377611007,21129219508.8,580894851051.47,2023-07-06T23:59:59.999Z,30577.946539122415,28506.72295365378,373.6608149281339
2023-07-07 00:00:00+00:00,2023-07-07T23:59:59.999Z,2023-07-07T16:13:00.000Z,2023-07-07T00:04:00.000Z,2781,29907.9989024233,30434.6436943597,29777.2844100844,30342.2647520959,13384770154.9,589336655273.9,2023-07-07T23:59:59.999Z,30558.66274910117,28639.93181701475,383.0878371322044
2023-07-08 00:00:00+00:00,2023-07-08T23:59:59.999Z,2023-07-08T02:53:00.000Z,2023-07-08T19:25:00.000Z,2781,30346.9216528359,30374.436525062,30080.1596102402,30292.541172642,7509378699.36,588404379630.2,2023-07-08T23:59:59.999Z,30516.157334978543,28766.075992697595,395.33202970997536
2023-07-09 00:00:00+00:00,2023-07-09T23:59:59.999Z,2023-07-09T14:37:00.000Z,2023-07-09T22:11:00.000Z,2781,30291.6105302875,30427.5906603124,30085.5921932412,30171.2335717583,7903327692.27,586079772336.97,2023-07-09T23:59:59.999Z,30451.937807594288,28889.104608636368,411.68029384391826
2023-07-10 00:00:00+00:00,2023-07-10T23:59:59.999Z,2023-07-10T20:08:00.000Z,2023-07-10T00:18:00.000Z,2781,30172.4229553721,31026.0837999654,29985.3947006345,30414.4715205927,14828209155.42,590834747693.02,2023-07-10T23:59:59.999Z,30345.942383168185,29041.21229255047,271.8209815212551
2023-07-11 00:00:00+00:00,2023-07-11T23:59:59.999Z,2023-07-11T15:19:00.000Z,2023-07-11T13:44:00.000Z,2781,30417.6336240204,30788.3146195758,30358.0977422072,30620.9509380041,12151839151.9,594872050276.47,2023-07-11T23:59:59.999Z,30323.56658700196,29197.238387805824,234.2123362127203
2023-07-12 00:00:00+00:00,2023-07-12T23:59:59.999Z,2023-07-12T12:31:00.000Z,2023-07-12T19:37:00.000Z,2781,30622.2469455637,30959.9655594585,30228.8352203163,30391.6461439343,14805659716.84,590443005305.01,2023-07-12T23:59:59.999Z,30306.063694304,29346.876596944207,221.84626506133236
2023-07-13 00:00:00+00:00,2023-07-13T23:59:59.999Z,2023-07-13T19:32:00.000Z,2023-07-13T04:12:00.000Z,2781,30387.4891966463,31814.5148120678,30268.3524866199,31476.0493854442,23686079547.52,611535352757.7,2023-07-13T23:59:59.999Z,30529.87964063879,29532.12062975007,438.95986879793656
2023-07-14 00:00:00+00:00,2023-07-14T23:59:59.999Z,2023-07-14T03:18:00.000Z,2023-07-14T19:06:00.000Z,2781,31474.7213636247,31582.2548272377,29966.3871365008,30334.0690076907,20917902659.76,589374459085.89,2023-07-14T23:59:59.999Z,30528.70882000947,29705.767040678402,439.5542174211955
2023-07-15 00:00:00+00:00,2023-07-15T23:59:59.999Z,2023-07-15T01:43:00.000Z,2023-07-15T00:23:00.000Z,2781,30331.7822769735,30407.7811093183,30263.4634166624,30295.807483728,8011667755.87,588656416080.43,2023-07-15T23:59:59.999Z,30529.1754358789,29863.08082319388,439.263362722672
2023-07-16 00:00:00+00:00,2023-07-16T23:59:59.999Z,2023-07-16T14:34:00.000Z,2023-07-16T02:22:00.000Z,2781,30297.4721108167,30437.5607323324,30089.67038376,30249.1328102967,8516564469.72,587778068681.36,2023-07-16T23:59:59.999Z,30540.30389852724,29993.803170396528,429.56342299847717
2023-07-17 00:00:00+00:00,2023-07-17T23:59:59.999Z,2023-07-17T05:14:00.000Z,2023-07-17T18:50:00.000Z,2781,30249.626617143,30336.4001335,29685.7826866555,30145.8896255087,13240156074.07,585797549895.29,2023-07-17T23:59:59.999Z,30501.93505637239,30114.97694301722,453.9772500458154
2023-07-18 00:00:00+00:00,2023-07-18T23:59:59.999Z,2023-07-18T01:58:00.000Z,2023-07-18T16:49:00.000Z,2781,30147.0708614209,30233.6553490189,29556.428372971,29856.5632231206,13138897269.16,580205937049.99,2023-07-18T23:59:59.999Z,30392.73681138903,30232.321950345206,509.15653903900034
2023-07-19 00:00:00+00:00,2023-07-19T23:59:59.999Z,2023-07-19T04:37:00.000Z,2023-07-19T15:02:00.000Z,2781,29862.04720795,30184.1811513168,29794.2688631325,29913.9231998543,12128602811.7,581348679162.13,2023-07-19T23:59:59.999Z,30324.490676520454,30334.418438822973,540.385792442303
2023-07-20 00:00:00+00:00,2023-07-20T23:59:59.999Z,2023-07-20T06:30:00.000Z,2023-07-20T18:31:00.000Z,2781,29915.2503258654,30195.5310367275,29638.096674876,29792.0163780508,14655207120.53,579003905761.26,2023-07-20T23:59:59.999Z,30083.91453260712,30383.236042613727,225.2421213317299
2023-07-21 00:00:00+00:00,2023-07-21T23:59:59.999Z,2023-07-21T18:39:00.000Z,2023-07-21T00:38:00.000Z,2781,29805.1115304935,30045.9975126413,29733.8509994208,29908.743898772,10972789817.7,581292887481.78,2023-07-21T23:59:59.999Z,30023.153802761586,30379.284290789426,202.7595064957606
2023-07-22 00:00:00+00:00,2023-07-22T23:59:59.999Z,2023-07-22T00:54:00.000Z,2023-07-22T23:32:00.000Z,2781,29908.6969886163,29991.6159564429,29664.1209453471,29771.8028277715,7873300597.52,578655924186.63,2023-07-22T23:59:59.999Z,29948.2959947678,30374.601661222874,180.86825214637986
2023-07-23 00:00:00+00:00,2023-07-23T23:59:59.999Z,2023-07-23T19:08:00.000Z,2023-07-23T00:51:00.000Z,2781,29790.1116464042,30330.6403920111,29741.5273145473,30084.5392407563,9220145049.89,584762966697.84,2023-07-23T23:59:59.999Z,29924.7826276906,30354.237322331766,141.69758365834522
2023-07-24 00:00:00+00:00,2023-07-24T23:59:59.999Z,2023-07-24T00:26:00.000Z,2023-07-24T15:11:00.000Z,2781,30081.6616445789,30093.3942473004,28934.2941602457,29176.9154848326,15395817395.41,567148527546.04,2023-07-24T23:59:59.999Z,29786.35775045116,30308.511344334893,287.7371670173029
2023-07-25 00:00:00+00:00,2023-07-25T23:59:59.999Z,2023-07-25T18:41:00.000Z,2023-07-25T01:45:00.000Z,2781,29178.9700445921,29353.161104588,29062.4342931064,29227.390799952,10266772792.7,568155078548.47,2023-07-25T23:59:59.999Z,29696.475975712787,30266.748984142043,353.0156212420852
2023-07-26 00:00:00+00:00,2023-07-26T23:59:59.999Z,2023-07-26T20:53:00.000Z,2023-07-26T01:38:00.000Z,2781,29225.7601153369,29675.5526173996,29113.9113235798,29354.9728831488,13497554655.35,570661758982.41,2023-07-26T23:59:59.999Z,29616.62593046914,30236.210379689015,358.8010200449189
2023-07-27 00:00:00+00:00,2023-07-27T23:59:59.999Z,2023-07-27T09:56:00.000Z,2023-07-27T18:40:00.000Z,2781,29353.7988292154,29560.9662619931,29099.3522511329,29210.6892773374,10770779216.98,567881358904.56,2023-07-27T23:59:59.999Z,29533.5792017958,30186.961227125394,378.1918550068523
2023-07-28 00:00:00+00:00,2023-07-28T23:59:59.999Z,2023-07-28T15:23:00.000Z,2023-07-28T08:11:00.000Z,2781,29212.1643024276,29521.5143305549,29125.8455921496,29319.2454030349,11218474951.63,570017791145.4,2023-07-28T23:59:59.999Z,29449.365130976214,30161.394534275732,344.89632126363443
2023-07-29 00:00:00+00:00,2023-07-29T23:59:59.999Z,2023-07-29T04:27:00.000Z,2023-07-29T12:48:00.000Z,2781,29319.4460376816,29396.8437541811,29264.1662739004,29356.9185375698,6481775958.74,570774442718.62,2023-07-29T23:59:59.999Z,29390.095946661688,30125.11344465845,314.56617888232506
2023-07-30 00:00:00+00:00,2023-07-30T23:59:59.999Z,2023-07-30T15:04:00.000Z,2023-07-30T20:03:00.000Z,2781,29357.0936433926,29443.169489786,29059.5026285708,29275.307946897,8678454526.64,569216997017.29,2023-07-30T23:59:59.999Z,29274.491476110357,30085.04866681353,71.97838364928201
2023-07-31 00:00:00+00:00,2023-07-31T23:59:59.999Z,2023-07-31T00:50:00.000Z,2023-07-31T20:05:00.000Z,2781,29278.3140543721,29489.8728687203,29131.5790337733,29230.110878649,11656781981.62,568365621732.67,2023-07-31T23:59:59.999Z,29282.09081808413,30039.716393718485,62.088162646258475
2023-08-01 00:00:00+00:00,2023-08-01T23:59:59.999Z,2023-08-01T23:59:00.000Z,2023-08-01T15:31:00.000Z,2781,29230.8724049903,29675.7324980608,28657.0238197426,29675.7324980608,18272392391.28,577056102933.27,2023-08-01T23:59:59.999Z,29346.13963209967,30008.21513487224,156.1919576666002
2023-08-02 00:00:00+00:00,2023-08-02T23:59:59.999Z,2023-08-02T01:33:00.000Z,2023-08-02T16:56:00.000Z,2781,29704.1468382002,29987.9971121967,28946.51037823,29151.9596891331,19212655598.47,566898832325.3,2023-08-02T23:59:59.999Z,29317.137747240286,29941.399141457496,172.29607486677008
2023-08-03 00:00:00+00:00,2023-08-03T23:59:59.999Z,2023-08-03T15:01:00.000Z,2023-08-03T08:27:00.000Z,2781,29161.8119457041,29375.7070279614,28959.4882089026,29178.678779687,12780357745.55,567446140509.39,2023-08-03T23:59:59.999Z,29312.564819004514,29888.102383741472,175.97767459239563
2023-08-04 00:00:00+00:00,2023-08-04T23:59:59.999Z,2023-08-04T13:49:00.000Z,2023-08-04T20:51:00.000Z,2781,29174.3818369773,29302.0782223191,28885.335399401,29074.0917277723,12036639987.62,565434912959.96,2023-08-04T23:59:59.999Z,29277.54286539557,29840.09989490655,197.50437806389408
2023-08-05 00:00:00+00:00,2023-08-05T23:59:59.999Z,2023-08-05T00:48:00.000Z,2023-08-05T12:51:00.000Z,2781,29075.3889564763,29102.4656525949,28957.7976155422,29042.1261500756,6598366352.73,564840485745.58,2023-08-05T23:59:59.999Z,29232.57252432497,29811.19284120571,211.74359006957872
2023-08-06 00:00:00+00:00,2023-08-06T23:59:59.999Z,2023-08-06T21:20:00.000Z,2023-08-06T16:10:00.000Z,2781,29043.7019801631,29160.8215441502,28963.8346883068,29041.8561709403,7269806993.78,564864625278.2,2023-08-06T23:59:59.999Z,29199.222270616872,29767.845888500524,222.0258328672954
2023-08-07 00:00:00+00:00,2023-08-07T23:59:59.999Z,2023-08-07T21:31:00.000Z,2023-08-07T16:18:00.000Z,2781,29038.5128459431,29244.2808643985,28724.1405310678,29180.5789215225,13618163710.33,567589047795.07,2023-08-07T23:59:59.999Z,29192.14627674166,29730.780480129877,221.66634209119152
2023-08-08 00:00:00+00:00,2023-08-08T23:59:59.999Z,2023-08-08T21:22:00.000Z,2023-08-08T02:03:00.000Z,2781,29180.0188620852,30176.7962374838,29113.8144640675,29765.4926735622,17570561357.26,578990356568.61,2023-08-08T23:59:59.999Z,29204.969158956144,29717.25578352334,254.4717654396723
2023-08-09 00:00:00+00:00,2023-08-09T23:59:59.999Z,2023-08-09T13:01:00.000Z,2023-08-09T20:06:00.000Z,2781,29766.695595898,30093.4351892124,29376.8005464538,29561.4945073243,18379521212.63,575052155346.9,2023-08-09T23:59:59.999Z,29263.474132983458,29688.823216414392,285.445783723301
2023-08-10 00:00:00+00:00,2023-08-10T23:59:59.999Z,2023-08-10T14:02:00.000Z,2023-08-10T17:33:00.000Z,2781,29563.9718365603,29688.5648164715,29354.4464357924,29429.5924885661,11865344788.64,572509489793.69,2023-08-10T23:59:59.999Z,29299.318948537613,29649.111268099794,288.75793587319396
2023-08-11 00:00:00+00:00,2023-08-11T23:59:59.999Z,2023-08-11T14:48:00.000Z,2023-08-11T16:45:00.000Z,2781,29424.902574843,29517.7736682695,29253.5179877987,29397.7154970071,10195168196.66,571917121193.64,2023-08-11T23:59:59.999Z,29345.55091557116,29615.980246535553,272.1150766143464
2023-08-12 00:00:00+00:00,2023-08-12T23:59:59.999Z,2023-08-12T16:35:00.000Z,2023-08-12T03:45:00.000Z,2781,29399.7866548487,29465.1137837459,29357.5879811121,29415.9645162195,6194358007.75,572302297645.31,2023-08-12T23:59:59.999Z,29398.95639644886,29547.31075089473,237.06755670440262
2023-08-13 00:00:00+00:00,2023-08-13T23:59:59.999Z,2023-08-13T03:00:00.000Z,2023-08-13T22:42:00.000Z,2781,29416.5935992443,29441.4333889142,29265.8075968834,29282.9143793982,7329897179.69,569738074810.23,2023-08-13T23:59:59.999Z,29433.393283371413,29512.27226328498,189.23091847760776
2023-08-14 00:00:00+00:00,2023-08-14T23:59:59.999Z,2023-08-14T16:52:00.000Z,2023-08-14T02:22:00.000Z,2781,29283.262942771,29660.2543392724,29124.1055472393,29408.4425504032,14013695304.04,572212182981.53,2023-08-14T23:59:59.999Z,29465.945230354373,29482.693432174154,154.99466431632536
2023-08-15 00:00:00+00:00,2023-08-15T23:59:59.999Z,2023-08-15T15:04:00.000Z,2023-08-15T19:12:00.000Z,2781,29408.048589907,29439.1204218858,29088.8532768829,29170.3472059942,12640195779.03,567610646871.25,2023-08-15T23:59:59.999Z,29380.92444927323,29446.733912030737,123.28142909818195
2023-08-16 00:00:00+00:00,2023-08-16T23:59:59.999Z,2023-08-16T02:06:00.000Z,2023-08-16T23:59:00.000Z,2781,29169.0740199163,29221.9757429755,28701.7795245305,28701.7795245305,14949271904.13,558522450868.28,2023-08-16T23:59:59.999Z,29258.108023159828,29398.596908664797,262.7530608255915
2023-08-17 00:00:00+00:00,2023-08-17T23:59:59.999Z,2023-08-17T00:15:00.000Z,2023-08-17T21:45:00.000Z,2781,28699.8028396574,28745.9465251714,25409.1116027686,26664.5499931202,31120851211.44,518904301900.92,2023-08-17T23:59:59.999Z,28863.101952381843,29292.196467664784,1001.595625946122
2023-08-18 00:00:00+00:00,2023-08-18T23:59:59.999Z,2023-08-18T00:13:00.000Z,2023-08-18T17:08:00.000Z,2781,26636.0784021093,26808.1957847269,25668.9228168459,26049.5569008807,24026236529.35,506957746773.53,2023-08-18T23:59:59.999Z,28384.793581506645,29163.384257698995,1417.03532175873
2023-08-19 00:00:00+00:00,2023-08-19T23:59:59.999Z,2023-08-19T17:00:00.000Z,2023-08-19T07:03:00.000Z,2781,26047.8329790106,26249.4483843828,25802.4078886004,26096.2045506881,10631443812.07,507889708783.63,2023-08-19T23:59:59.999Z,27910.5421578593,29040.19053012024,1562.4691988557124
2023-08-20 00:00:00+00:00,2023-08-20T23:59:59.999Z,2023-08-20T20:45:00.000Z,2023-08-20T15:10:00.000Z,2781,26096.8612255003,26260.6809353842,26004.3152995916,26189.5846686604,9036580419.74,509733936200.2,2023-08-20T23:59:59.999Z,27468.637913468185,28916.21855578319,1546.996747515374
2023-08-21 00:00:00+00:00,2023-08-21T23:59:59.999Z,2023-08-21T21:36:00.000Z,2023-08-21T15:29:00.000Z,2781,26188.6906508187,26220.2016841533,25846.0879702768,26124.141253131,13371557892.6,508487129875.96,2023-08-21T23:59:59.999Z,26999.45201385787,28794.629836628505,1345.552860498252
2023-08-22 00:00:00+00:00,2023-08-22T23:59:59.999Z,2023-08-22T00:11:00.000Z,2023-08-22T21:27:00.000Z,2781,26130.7480160416,26135.5082032906,25520.728490709,26031.6564794482,14503820706.42,506709265107.93,2023-08-22T23:59:59.999Z,26551.0676243513,28659.5337445849,972.9317669018553
2023-08-23 00:00:00+00:00,2023-08-23T23:59:59.999Z,2023-08-23T19:49:00.000Z,2023-08-23T13:13:00.000Z,2781,26040.473651602,26786.8976054909,25804.9981865296,26431.6399826996,16985265785.29,514519784075.08,2023-08-23T23:59:59.999Z,26226.76197551831,28568.024561180464,235.25147723368804
2023-08-24 00:00:00+00:00,2023-08-24T23:59:59.999Z,2023-08-24T09:10:00.000Z,2023-08-24T17:39:00.000Z,2781,26431.5198924678,26554.9098173772,25914.9255589463,26162.3724949505,12871532023.01,509301597240.58,2023-08-24T23:59:59.999Z,26155.022332922643,28465.857284347083,134.48740204787487
2023-08-25 00:00:00+00:00,2023-08-25T23:59:59.999Z,2023-08-25T14:17:00.000Z,2023-08-25T14:57:00.000Z,2781,26163.6800536736,26248.1034276033,25786.8124616266,26047.6688510481,12406045117.51,507090156466.72,2023-08-25T23:59:59.999Z,26154.752611517986,28355.613816610396,134.73583495421803
2023-08-26 00:00:00+00:00,2023-08-26T23:59:59.999Z,2023-08-26T02:17:00.000Z,2023-08-26T12:46:00.000Z,2781,26047.2352396372,26107.3842905801,25983.8782739266,26008.462659668,6034817316.31,506348824288.34,2023-08-26T23:59:59.999Z,26142.218055657973,28248.872929354748,144.7961442142819
2023-08-27 00:00:00+00:00,2023-08-27T23:59:59.999Z,2023-08-27T17:02:00.000Z,2023-08-27T01:43:00.000Z,2781,26008.2418008294,26165.3724382761,25965.0975389949,26089.6934716635,6913768611.22,507949530130.7,2023-08-27T23:59:59.999Z,26127.947884658413,28141.22119830903,144.2713367870375
2023-08-28 00:00:00+00:00,2023-08-28T23:59:59.999Z,2023-08-28T12:29:00.000Z,2023-08-28T07:46:00.000Z,2781,26089.6149228858,26198.5790644484,25880.6002488905,26106.1500439649,11002805166.45,508288516574.2,2023-08-28T23:59:59.999Z,26125.3777119204,28032.862248522204,144.51051092677454
2023-08-29 00:00:00+00:00,2023-08-29T23:59:59.999Z,2023-08-29T16:28:00.000Z,2023-08-29T10:39:00.000Z,2781,26102.4858320026,28089.3380271543,25912.6289086749,27727.3930090424,29368391711.99,539882481562.26,2023-08-29T23:59:59.999Z,26367.625787576715,27981.265083927046,615.3833707931425
2023-08-30 00:00:00+00:00,2023-08-30T23:59:59.999Z,2023-08-30T00:21:00.000Z,2023-08-30T15:04:00.000Z,2781,27726.0840340273,27760.1593966037,27069.2074245836,27297.2653483206,16343655235.34,531528938704.34,2023-08-30T23:59:59.999Z,26491.286554094,27916.83689958277,710.0784179447766
2023-08-31 00:00:00+00:00,2023-08-31T23:59:59.999Z,2023-08-31T11:43:00.000Z,2023-08-31T21:09:00.000Z,2781,27301.9293168046,27456.0790013622,25752.9299469294,25931.4728933574,20181001451.19,504957555550.64,2023-08-31T23:59:59.999Z,26458.300896723555,27792.028246092657,732.9004774508015
2023-09-01 00:00:00+00:00,2023-09-01T23:59:59.999Z,2023-09-01T12:24:00.000Z,2023-09-01T17:42:00.000Z,2781,25934.0208061586,26125.8697737206,25362.6091281569,25800.7243726077,17202862221.48,502435875823.55,2023-09-01T23:59:59.999Z,26423.023114089214,27680.32040220848,761.3513439476312
2023-09-02 00:00:00+00:00,2023-09-02T23:59:59.999Z,2023-09-02T15:41:00.000Z,2023-09-02T03:22:00.000Z,2781,25800.9096091103,25970.284489312,25753.0938469384,25868.7981401932,10100387473.24,503786436420.87,2023-09-02T23:59:59.999Z,26403.071039878527,27569.99104755868,775.7204788719685
2023-09-03 00:00:00+00:00,2023-09-03T23:59:59.999Z,2023-09-03T20:52:00.000Z,2023-09-03T16:41:00.000Z,2781,25869.4727927244,26087.1491647509,25817.0317984223,25969.5673526316,8962524522.99,505774022624.31,2023-09-03T23:59:59.999Z,26385.910165731115,27466.506901720662,785.0808923749972
2023-09-04 00:00:00+00:00,2023-09-04T23:59:59.999Z,2023-09-04T03:21:00.000Z,2023-09-04T22:01:00.000Z,2781,25968.1701334655,26081.5246051517,25657.0255672937,25812.4152686728,10680635105.81,502737261224.55,2023-09-04T23:59:59.999Z,26343.9480549751,27358.84987234057,809.9811711269904
2023-09-05 00:00:00+00:00,2023-09-05T23:59:59.999Z,2023-09-05T15:22:00.000Z,2023-09-05T03:24:00.000Z,2781,25814.9578079891,25858.3743125201,25589.9885855439,25779.9817949848,11094740039.8,502126527593.99,2023-09-05T23:59:59.999Z,26065.746452966872,27250.120726475383,547.5372236105733
2023-09-06 00:00:00+00:00,2023-09-06T23:59:59.999Z,2023-09-06T17:56:00.000Z,2023-09-06T17:06:00.000Z,2781,25783.930744879,25953.015656649,25404.3596799132,25753.2362583108,12752705326.81,501626995525.47,2023-09-06T23:59:59.999Z,25845.170868679757,27135.875971034995,80.86076603286931
2023-09-07 00:00:00+00:00,2023-09-07T23:59:59.999Z,2023-09-07T22:53:00.000Z,2023-09-07T14:01:00.000Z,2781,25748.3120094302,26409.3030110922,25608.201595679,26240.19489212,11088307100.27,511135039200.57,2023-09-07T23:59:59.999Z,25889.274011360132,27018.36604498692,170.3971391446043
2023-09-08 00:00:00+00:00,2023-09-08T23:59:59.999Z,2023-09-08T00:58:00.000Z,2023-09-08T10:07:00.000Z,2781,26245.2082080784,26414.005974773,25677.4795806905,25905.6537515133,10817356399.67,504640503023.3,2023-09-08T23:59:59.999Z,25904.263922632355,26896.504686459888,165.86414393344563
2023-09-09 00:00:00+00:00,2023-09-09T23:59:59.999Z,2023-09-09T16:33:00.000Z,2023-09-09T13:43:00.000Z,2781,25905.4249124824,25921.976226367,25810.4950896881,25895.6782209584,5481314132.31,504470470462.72,2023-09-09T23:59:59.999Z,25908.103934170245,26778.707544206296,165.21609999511935
2023-09-10 00:00:00+00:00,2023-09-10T23:59:59.999Z,2023-09-10T22:34:00.000Z,2023-09-10T19:41:00.000Z,2781,25895.2099714338,25978.1301676244,25640.2617077209,25832.2262469114,7899553047.41,503258420290.44,2023-09-10T23:59:59.999Z,25888.483776210218,26659.85790253644,164.85507555210566
2023-09-11 00:00:00+00:00,2023-09-11T23:59:59.999Z,2023-09-11T06:00:00.000Z,2023-09-11T20:02:00.000Z,2781,25831.7155007322,25883.9470027172,24930.2974941684,25162.6552722476,14600006466.65,490238023957.25,2023-09-11T23:59:59.999Z,25795.660919578044,26518.08092773738,322.43634925978785
2023-09-12 00:00:00+00:00,2023-09-12T23:59:59.999Z,2023-09-12T16:31:00.000Z,2023-09-12T01:40:00.000Z,2781,25160.6579251895,26451.9384975375,25133.0789086915,25833.3430604915,18657279324.05,503327969520.61,2023-09-12T23:59:59.999Z,25803.283957507574,26403.095217107155,322.6346049296753
2023-09-13 00:00:00+00:00,2023-09-13T23:59:59.999Z,2023-09-13T16:30:00.000Z,2023-09-13T00:07:00.000Z,2781,25837.5549632929,26376.1134693933,25781.1237276336,26228.3240875137,13072077070.22,511047406839.26,2023-09-13T23:59:59.999Z,25871.153647393698,26297.091268344175,358.3454585714818
2023-09-14 00:00:00+00:00,2023-09-14T23:59:59.999Z,2023-09-14T18:37:00.000Z,2023-09-14T05:55:00.000Z,2781,26228.2778603251,26774.6233565855,26171.4518522882,26539.6744424527,13811359124.32,517140816824.0,2023-09-14T23:59:59.999Z,25913.93644029837,26209.40217622612,421.97647004087565
2023-09-15 00:00:00+00:00,2023-09-15T23:59:59.999Z,2023-09-15T23:09:00.000Z,2023-09-15T15:00:00.000Z,2781,26533.8188377296,26840.4979252215,26240.7006254309,26608.6933649124,11479735788.3,518517274733.03,2023-09-15T23:59:59.999Z,26014.370670783956,26139.632637572184,496.7216166026276
2023-09-16 00:00:00+00:00,2023-09-16T23:59:59.999Z,2023-09-16T02:22:00.000Z,2023-09-16T10:05:00.000Z,2781,26606.1986522569,26754.7701833188,26473.8907765725,26568.2812876599,7402031416.6,517755173478.6,2023-09-16T23:59:59.999Z,26110.456823169887,26136.423680723507,533.6189994559079
2023-09-17 00:00:00+00:00,2023-09-17T23:59:59.999Z,2023-09-17T11:47:00.000Z,2023-09-17T01:12:00.000Z,2781,26567.9275830021,26617.997627579,26445.0751254567,26534.18751685,6774210669.73,517116820259.64,2023-09-17T23:59:59.999Z,26210.737004589686,26152.57803458915,538.553318806402
2023-09-18 00:00:00+00:00,2023-09-18T23:59:59.999Z,2023-09-18T13:04:00.000Z,2023-09-18T00:37:00.000Z,2781,26532.9947937991,27414.734259256,26415.5158457515,26754.2810377253,15615339654.79,521431894478.28,2023-09-18T23:59:59.999Z,26438.112113943644,26174.51391749039,309.65216480120563
2023-09-19 00:00:00+00:00,2023-09-19T23:59:59.999Z,2023-09-19T15:37:00.000Z,2023-09-19T00:31:00.000Z,2781,26760.8510057672,27488.7638021952,26681.6057746944,27211.1178197241,13807690550.44,530358455132.04,2023-09-19T23:59:59.999Z,26634.9370795483,26208.565022525847,298.86410583944775
2023-09-20 00:00:00+00:00,2023-09-20T23:59:59.999Z,2023-09-20T02:04:00.000Z,2023-09-20T19:20:00.000Z,2781,27210.2284915397,27379.5060737309,26864.0823200663,27132.0073401285,13281116603.72,528841974545.7,2023-09-20T23:59:59.999Z,26764.0346870647,26242.160558759097,288.9636353568904
2023-09-21 00:00:00+00:00,2023-09-21T23:59:59.999Z,2023-09-21T00:47:00.000Z,2023-09-21T14:01:00.000Z,2781,27129.8400209459,27152.9385802242,26389.3002858724,26567.6329044034,13371443707.65,517864270862.51,2023-09-21T23:59:59.999Z,26768.028753057653,26260.026439590936,285.51834975476527
2023-09-22 00:00:00+00:00,2023-09-22T23:59:59.999Z,2023-09-22T08:13:00.000Z,2023-09-22T00:28:00.000Z,2781,26564.0561677608,26726.0780348598,26495.5324127361,26579.5686371325,10578746708.52,518118003343.51,2023-09-22T23:59:59.999Z,26763.86807766053,26264.9573947387,288.4246403947107
2023-09-23 00:00:00+00:00,2023-09-23T23:59:59.999Z,2023-09-23T18:18:00.000Z,2023-09-23T04:06:00.000Z,2781,26578.5559271151,26634.1859848479,26520.5198304857,26579.3897405605,7404700300.94,518140112048.32,2023-09-23T23:59:59.999Z,26765.454999503472,26278.85796959237,287.1971086526934
2023-09-24 00:00:00+00:00,2023-09-24T23:59:59.999Z,2023-09-24T18:06:00.000Z,2023-09-24T23:29:00.000Z,2781,26579.3739860713,26716.0584624373,26221.050004588,26256.8257867445,8192867685.97,511876976253.54,2023-09-24T23:59:59.999Z,26725.831895202686,26285.829867448912,338.9007155713701
2023-09-25 00:00:00+00:00,2023-09-25T23:59:59.999Z,2023-09-25T20:17:00.000Z,2023-09-25T12:23:00.000Z,2781,26253.7752994376,26421.5083555994,26011.4696157754,26298.4795511748,11997833256.53,512712185601.52,2023-09-25T23:59:59.999Z,26660.71739712404,26295.497097165804,374.4470495064093
2023-09-26 00:00:00+00:00,2023-09-26T23:59:59.999Z,2023-09-26T03:43:00.000Z,2023-09-26T15:48:00.000Z,2781,26294.7586727413,26389.8847847517,26090.7124028396,26217.2493357507,9985498161.06,511151155986.8,2023-09-26T23:59:59.999Z,26518.73618512784,26299.748959302047,314.60986465908724
2023-09-27 00:00:00+00:00,2023-09-27T23:59:59.999Z,2023-09-27T12:04:00.000Z,2023-09-27T18:08:00.000Z,2781,26209.498349443,26817.8423152758,26111.4643819932,26352.7176189088,11718380997.24,513818515485.06,2023-09-27T23:59:59.999Z,26407.409082096456,26307.967878466843,162.573465102652
2023-09-28 00:00:00+00:00,2023-09-28T23:59:59.999Z,2023-09-28T16:27:00.000Z,2023-09-28T03:12:00.000Z,2781,26355.812394562,27259.4992234082,26327.3217124363,27021.5467647385,14079002707.33,526883682824.27,2023-09-28T23:59:59.999Z,26472.253919287185,26284.43967032338,283.0312818303421
